gene,p_value,fold_change
206260_at,0.0377950270160229,-0.448790080583614
208159_x_at,0.03782502293772788,-0.44872167156018283
220858_at,0.03783743883106862,-0.4486933689993877
220338_at,0.03784805082160227,0.4486691846604375
203597_s_at,0.037856318293234444,-0.44865034731935094
214188_at,0.037858456615562926,-0.4486454757353093
204545_at,0.037867874515282875,-0.44862402235511645
217980_s_at,0.0378726610787755,-0.44861312057412817
204590_x_at,0.03788213269828148,-0.4485915515948926
208401_s_at,0.03794854819592533,-0.4484404351681631
218762_at,0.03796095251304552,-0.4484122358765705
218960_at,0.03796380780469944,-0.4484057459033493
200968_s_at,0.037979071430803174,0.44837105915372355
218856_at,0.03798357819218624,-0.44836081971772135
32540_at,0.03803189514972957,-0.44825110649534816
209784_s_at,0.03803882617247079,0.4482353777830105
214694_at,0.03805502870948075,-0.4481986183674137
201702_s_at,0.038082210270658966,-0.4481369796955737
206548_at,0.03808843286394677,-0.4481228741073189
212688_at,0.03812753235448156,-0.4480342860452992
217998_at,0.038255866279758445,-0.4477440508160928
211970_x_at,0.03827531271014754,0.44770014243713885
203542_s_at,0.03829773930404401,-0.4476495282212067
202098_s_at,0.03830975888087024,-0.4476224116166751
213023_at,0.038322137182080204,-0.4475944931392016
207133_x_at,0.03833028610172767,0.44757611787395235
208507_at,0.03835496831625634,-0.4475204810322579
219043_s_at,0.038388087946051586,0.4474458721256865
203036_s_at,0.03842033168864604,-0.447373287938417
208208_at,0.03846442658029912,-0.44727410778658694
204140_at,0.03849563181559789,-0.4472039769375895
213743_at,0.0385044839631838,0.4471840912024737
221306_at,0.03850830039920455,-0.4471755190209407
205771_s_at,0.03855552992930345,-0.4470694943637872
206131_at,0.038557585204113426,-0.4470648829787137
218624_s_at,0.038563265172280085,0.44705213999764104
214600_at,0.03856863824072232,-0.4470400869862144
205925_s_at,0.03858213356342661,-0.4470098200944361
207964_x_at,0.03859117923573687,-0.44698953768594885
218238_at,0.038594323055178924,0.44698248947281427
205328_at,0.03861026083421958,-0.44694676550788937
210009_s_at,0.038651232293876105,-0.4468549858837869
214854_at,0.03865298085093932,-0.4468510707708759
206159_at,0.038688021278832196,-0.44677264451421317
214173_x_at,0.03868840866627553,0.44677177780853317
200050_at,0.038692468705576626,0.4467626946788843
217472_at,0.03871690778808435,-0.4467080362998264
AFFX-HUMGAPDH/M33197_5_at,0.03872607308733619,0.4466875453911855
220430_at,0.03878555922726666,-0.4465546501758861
221529_s_at,0.03879222221309776,-0.44653977530210964
212771_at,0.03879575345033113,-0.4465318928074634
208457_at,0.03880026015460178,-0.4465218337262198
210050_at,0.03882181991446648,0.4464737252623927
209888_s_at,0.03882556855995727,-0.4464653628068973
200094_s_at,0.03884951623345147,-0.446411956373497
219779_at,0.03886644072394903,-0.4463742291145284
201260_s_at,0.03887704085652822,0.4463506067888945
209435_s_at,0.038908830908737584,-0.44627979507170745
218610_s_at,0.03894278761189081,-0.44620421046998093
217770_at,0.03899437983666136,0.4460894759145587
208769_at,0.039049098024246505,-0.44596792788675277
211993_at,0.03905195628133646,-0.4459615826136606
211879_x_at,0.03905357637160325,-0.44595798621793514
219103_at,0.039061641908487335,-0.4459400835964756
215115_x_at,0.039093139589285245,-0.4458701994699131
205908_s_at,0.03910243974117517,-0.445849574137009
212781_at,0.03911481117556668,0.44582214383319363
207082_at,0.03914061462812044,-0.44576495494334517
39817_s_at,0.039189147387103315,-0.4456574756033126
211797_s_at,0.0392731193532407,-0.4454717754251025
221286_s_at,0.03927443388747377,-0.4454688710255186
215354_s_at,0.0393079617125831,-0.4453948203066025
210859_x_at,0.03931010405251759,0.4453900904504568
221339_at,0.039329088817927974,-0.4453481852909766
210010_s_at,0.039341954212401026,-0.4453197970329227
210287_s_at,0.03934556628532211,-0.4453118281707636
212964_at,0.039350212766949604,-0.44530157811967086
212318_at,0.039382409009136886,-0.4452305815216708
219192_at,0.03938821993499552,0.4452177728843504
204153_s_at,0.03939671633259562,-0.4451990476756541
34689_at,0.03939843282446828,-0.445195265108397
219146_at,0.039423378901454,0.44514030789713305
203562_at,0.03947334120529986,-0.44503032604834963
217104_at,0.039496551695469166,-0.44497927234723395
209381_x_at,0.0395242770658844,-0.44491832050203284
202781_s_at,0.03952555831641796,-0.44491550464443486
217149_x_at,0.039538336375068935,-0.44488742593568154
221672_s_at,0.039547982730916614,-0.4448662338902142
217389_s_at,0.03956067623110502,-0.44483835414789047
207306_at,0.03956137507440004,-0.44483681943943365
213449_at,0.03956224911864341,-0.44483490000931813
205326_at,0.039577915938759416,-0.44480050114657166
220467_at,0.0396212991745539,-0.44470530591034574
215821_x_at,0.039635427380192545,-0.44467432333557144
204626_s_at,0.03966889604435956,-0.4446009646407513
210818_s_at,0.03967789425069624,-0.4445812506120936
212603_at,0.03970237164625164,0.4445276423177259
209004_s_at,0.03970282822619828,-0.4445266426171526
211690_at,0.039707992632009255,-0.44451533560520806
217700_at,0.03971448416284942,0.4445011247080497
208144_s_at,0.03973801332541607,-0.44444963219600675
215053_at,0.03974203953437925,-0.44444082356499676
221166_at,0.039748957532401014,-0.4444256899489533
207237_at,0.039757348387762036,-0.4444073372972212
217032_at,0.039790482408483485,-0.4443348974066619
209610_s_at,0.03981309629946556,0.44428548620579167
221487_s_at,0.039818541888987945,-0.4442735911228519
208612_at,0.03990724310165897,0.4440800270703398
217228_s_at,0.03992779222345436,-0.4440352358608547
214932_at,0.03992888112388855,-0.44403286290513244
65630_at,0.039933829383394966,-0.44402208022854045
207348_s_at,0.03994997277926935,-0.4439869101392627
214513_s_at,0.03997456134598173,-0.443933364099112
209881_s_at,0.03998830443913028,0.4439034479870238
218790_s_at,0.04001556614063839,-0.4438441297612666
219839_x_at,0.040027720435879204,-0.4438176943075538
207919_at,0.040033414768308836,-0.4438053114995208
200921_s_at,0.040043642032577494,-0.4437830751308931
210671_x_at,0.040121521086671934,-0.44361390357357955
206847_s_at,0.040133865110419546,-0.44358711457814914
205228_at,0.040150405886906354,-0.4435512285486878
208993_s_at,0.040162298726116256,0.44352543405682876
201088_at,0.040196468911105614,0.44345135739905717
216437_at,0.04020063525974066,-0.44344232886744595
214410_at,0.040203886101161795,-0.44343528479308797
221123_x_at,0.04021256900652377,-0.4434164725952837
213383_at,0.04024779395443421,-0.4433401896558783
201422_at,0.04026201910096113,0.44330939952213555
202564_x_at,0.04030469025090905,-0.4432170927205133
201062_at,0.04034172650502014,-0.4431370413470647
213034_at,0.04039101127274329,-0.4430306104814761
218937_at,0.04039218514136988,-0.44302807682115125
206601_s_at,0.04041894921797561,-0.4429703262697052
216349_at,0.040435909890232366,-0.44293374562740156
214117_s_at,0.040462352738656365,-0.4428767393797597
201573_s_at,0.04046771449954448,-0.44286518412500053
205098_at,0.04049281126216011,-0.442811114452337
203938_s_at,0.04049688912255985,0.44280233154883225
213844_at,0.04052780671822037,-0.44273576511507196
219426_at,0.040537242254558535,-0.4427154585656272
202257_s_at,0.040608196152569574,0.44256288210452766
214599_at,0.04062406116142362,-0.44252879697693026
216389_s_at,0.040658398463477644,-0.44245506303624604
212396_s_at,0.04068838268074862,-0.44239071903862665
215978_x_at,0.04070445100039478,0.44235625380796945
202948_at,0.04073221534191771,-0.44229672824625027
202395_at,0.04073258796367646,0.44229592959080655
208438_s_at,0.040734219527559595,-0.4422924326648595
200788_s_at,0.040755790423567376,-0.44224621078395904
211995_x_at,0.04075760452756778,0.44224232446991296
215844_at,0.04081925931402133,0.4421103283231283
202801_at,0.0408218652971232,-0.4421047528543258
217486_s_at,0.04085670046283201,-0.44203025187420547
202158_s_at,0.040906371242181085,-0.44192411375653584
41220_at,0.04093217295415262,0.4418690221455842
206456_at,0.040935863640110384,-0.441861144184616
201951_at,0.04098635411303807,0.4417534289484117
208559_at,0.04100681692313099,-0.44170980548875916
208315_x_at,0.04101322527719438,-0.4416961476203707
211381_x_at,0.04103536422280769,-0.44164897743048315
209422_at,0.041041091796887454,0.4416367774622397
214700_x_at,0.04108223754193557,0.44154917694793483
209084_s_at,0.041119491919587955,-0.44146992421035935
209587_at,0.04112367833053037,0.4414610220236266
215707_s_at,0.04114683461507396,-0.4414117949934463
216695_s_at,0.041163491637706925,-0.44137639873650425
218280_x_at,0.041167723499020516,0.441367407908013
217087_at,0.04120275431719795,-0.44129301246285035
216054_x_at,0.04120366568176375,-0.4412910776873204
203480_s_at,0.04120714206803353,0.4412836978423469
217464_at,0.041240635257340376,-0.4412126233581827
91816_f_at,0.041241600438334816,-0.441210575900143
210533_at,0.041247782027687585,-0.44119746371411167
214731_at,0.04129774772346294,0.441091538063038
220875_at,0.041307966209627685,-0.44106988833435573
201108_s_at,0.04131119904693564,-0.4410630399057679
211498_s_at,0.04136229848374772,-0.44095485023863856
213775_x_at,0.04136607478252174,0.4409468593272939
205071_x_at,0.04139214338492135,-0.44089171289129003
221313_at,0.041394692679728604,-0.44088632157413865
216476_at,0.04139510224608442,-0.4408854554379495
206087_x_at,0.04140565991853062,-0.4408631309114759
212055_at,0.04140637226546206,-0.4408616248022339
200859_x_at,0.04140986104135329,-0.4408542488233157
219954_s_at,0.041427819912361365,-0.44081628830705594
215130_s_at,0.04143055542274419,-0.44081050733021243
213235_at,0.04144385258423537,0.4407824108488816
213841_at,0.041447999747877724,-0.4407736495569622
206799_at,0.04145183775401822,0.4407655420401948
213389_at,0.04145739164219143,0.4407538109490392
211445_x_at,0.04145817414473647,0.4407521582284506
207331_at,0.04146627604946129,-0.44073504775142147
221782_at,0.04149121902587219,0.44068238792900793
220146_at,0.041511777201248434,0.440639005120952
204306_s_at,0.04152526281807701,-0.44061055685347345
218821_at,0.04157147322446333,-0.4405131329967311
220969_s_at,0.04158442945547122,0.4404858339698207
205920_at,0.04159312961473531,-0.44046750653600286
208436_s_at,0.0416129244819895,0.4404258192733461
204256_at,0.04164913009087501,0.4403496142280293
207046_at,0.041662921615550075,-0.4403206005097249
201825_s_at,0.04167376711687008,0.44029779005273584
220233_at,0.04167683902294068,-0.4402913300605194
204824_at,0.041712924550855325,-0.44021547447353065
215001_s_at,0.04171305052743465,-0.44021520975303985
208598_s_at,0.041717762592053446,-0.4402053085481119
204625_s_at,0.04172037408375142,-0.4401998215631273
214570_x_at,0.04175420813862392,-0.4401287588913614
214902_x_at,0.04176056004755101,0.4401154231251836
216972_at,0.04176918786663589,-0.4400973118097865
219037_at,0.041774974385618405,0.4400851666270371
212692_s_at,0.04180918557420744,0.4400133901623628
212632_at,0.04181148402045882,-0.44000856967899904
217447_at,0.041825463367989375,-0.43997925582786745
204181_s_at,0.041839702452677374,-0.439949405694281
202125_s_at,0.041863546870285366,-0.4398994383049997
218528_s_at,0.04187951755540893,-0.4398659840144953
222020_s_at,0.04188517379737571,-0.4398541382512906
211955_at,0.041893852245490436,-0.43983596572211736
208928_at,0.04190228513794262,-0.4398183103794443
221982_x_at,0.04193476597683557,-0.43975033515424844
221411_at,0.04194245145119236,-0.4397342575550367
200053_at,0.04194778249248147,-0.43972310674133985
209264_s_at,0.0419615062874965,-0.43969440641942004
208717_at,0.04197969630550231,-0.4396563779862241
214620_x_at,0.042000947065879535,0.4396119680405669
202467_s_at,0.04201868348455649,-0.4395749166773568
219296_at,0.0420562836489757,0.43949641292584785
204938_s_at,0.04208863596369187,-0.43942891259743116
214232_at,0.04209697743277554,-0.4394115158291714
207400_at,0.042115650938926434,-0.43937258119239525
206396_at,0.04211763193638203,-0.43936845161436583
222256_s_at,0.04217437175807293,-0.4392502404997049
214193_s_at,0.042178019897765,0.4392426445279217
202541_at,0.04219470187500036,0.43920791711277596
218537_at,0.042199866649612325,-0.4391971677458011
216475_at,0.042207611338039394,-0.4391810508915325
208764_s_at,0.04222106067606572,0.4391530683823935
215745_at,0.04225905271747061,-0.4390740626451958
217192_s_at,0.042289275763228794,-0.4390112549275753
217469_at,0.04230166274141267,-0.4389855238266626
211028_s_at,0.042323069471690226,0.4389410710144896
218247_s_at,0.042344399413974276,0.4388967962315431
217723_x_at,0.04235679942176434,-0.4388710659211378
202417_at,0.04238084311370979,-0.4388211925128849
215003_at,0.042400547336914306,-0.438780337907698
218077_s_at,0.04246257739455735,-0.43865182807776204
217545_at,0.0424818561331124,-0.4386119194043282
206830_at,0.04248971869378171,-0.4385956475347881
211884_s_at,0.04254381448588545,-0.4384837619665875
214153_at,0.04257554151045495,-0.43841819636180346
212598_at,0.04258108535446122,-0.4384067438742164
209850_s_at,0.042584028608189696,-0.4384006641960696
205465_x_at,0.04259170899483053,-0.4383848009892908
219001_s_at,0.04262344006340717,-0.4383192882465793
222243_s_at,0.042630312393366745,-0.43830510480125906
203540_at,0.042649548278788495,-0.4382654149473002
215692_s_at,0.04265771638233552,-0.4382485660033397
203770_s_at,0.04266324842383236,-0.4382371561786782
204683_at,0.04266548172890259,-0.4382325503394562
211706_s_at,0.04275312417781211,-0.43805195949571896
212696_s_at,0.042756709469893905,0.43804457840153843
208902_s_at,0.04279629451180695,0.43796311822473494
214656_x_at,0.04281733893793074,-0.437919837364772
216028_at,0.042931825416971804,-0.437684688496447
220310_at,0.0429320192183888,-0.43768429088065786
214890_s_at,0.04293717988211045,-0.43767370347009005
220545_s_at,0.042940385847173475,-0.4376671267727431
210138_at,0.042941889201917084,-0.4376640429402836
203952_at,0.042955867040424506,-0.43763537448134127
222287_at,0.04295835559786226,-0.4376302712777109
210263_at,0.04296456686043139,-0.4376175351144715
210732_s_at,0.04296565977356385,-0.43761529425960566
AFFX-DapX-3_at,0.042968493270267805,-0.4376094848188694
201209_at,0.04298790475347629,0.437569694534898
220391_at,0.04298990231392354,0.4375656007174653
204756_at,0.043004530938601924,-0.43753562550006064
201918_at,0.043005257210947626,0.43753413753069226
202679_at,0.04307744536607179,0.4373863441241027
221620_s_at,0.04308076139151293,-0.43737956004530965
205651_x_at,0.04309464234662633,-0.4373511664460683
219640_at,0.04313679138940925,-0.43726499674756714
207454_at,0.04315962803454941,-0.4372183385849388
209833_at,0.04317258493047038,-0.4371918751118372
221116_at,0.04318439126568955,-0.4371677673095164
201826_s_at,0.04322450544561608,0.43708589748805327
210160_at,0.04329330193346279,-0.4369456360405377
218043_s_at,0.0432988031698052,-0.4369344281736457
214262_at,0.04330753650741245,-0.4369166378568673
209144_s_at,0.04334407777916577,-0.43684223342738226
209543_s_at,0.04342347404900637,-0.4366807479247972
201838_s_at,0.04345175931341241,-0.4366232771904105
203619_s_at,0.04347704362009998,-0.4365719301440722
220384_at,0.04348816614407718,-0.4365493505094749
205353_s_at,0.04349168516338741,-0.4365422076096538
203580_s_at,0.04353558136528265,-0.43645314743274477
220470_at,0.043569014669417865,-0.4363853651885128
209577_at,0.04356971115393191,-0.43638395360370497
210510_s_at,0.04361257314136942,-0.43629712000004106
216663_s_at,0.04363827862258609,-0.43624507751117164
214110_s_at,0.04364057171150253,-0.4362404362325718
207193_at,0.04367312073374972,-0.43617457786730063
215655_at,0.04367456912255105,-0.4361716482025489
207672_at,0.043690083526409754,-0.4361402721773471
208342_x_at,0.04369581739017087,-0.43612867846257125
204310_s_at,0.043707886361588864,-0.4361042794565221
213811_x_at,0.04373382367339363,0.4360518626847463
217117_x_at,0.04374067492132382,-0.4360380212866763
200631_s_at,0.043792572717447166,0.4359332318671827
