symbol,gene,p_value,log2FC,p_adj,significant
RPS27A,200017_at,0.41895012641467144,0.07377057608633208,0.6771940705890571,False
RPS27L,218007_s_at,0.8740957695956106,-0.019494956709676714,0.9462894638244664,False
RPS28,208902_s_at,0.04287634605175634,0.42367451808726386,0.21255030457648197,False
RPS29,201094_at,0.5511095090144188,0.09567032324388869,0.7737130285640306,False
RPS29P28 /// RPS29P28,217131_at,0.8673734545818697,0.03641891152375365,0.9431329823096057,False
RPS2P45 /// RPS2P45,207489_at,0.7879350748260363,-0.05092063783358114,0.9056686004039028,False
RPS3,208692_at,0.09335363212650515,0.287476414298272,0.32301226470107364,False
RPS3A /// SNORD73A,200099_s_at,0.12262477577678457,0.18353977529515575,0.37311199576730314,False
RPS4X,213347_x_at,0.18512396265741668,0.14331020865514077,0.4572814699292226,False
RPS4XP2 /// RPS4XP2,216342_x_at,0.2761954905853599,0.16638030150412852,0.5598530079790389,False
RPS4XP3 /// RPS4XP3,217019_at,0.30178500775626454,0.25402945962892076,0.5819206756518556,False
RPS4XP9 /// RPS4XP9,217107_at,0.6337324709042466,-0.0698976451967912,0.8226892309443243,False
RPS4Y1,201909_at,0.9416325261465759,0.014467992062663804,0.9756874786948518,False
RPS5,200024_at,0.7969669411364291,0.04059563098027574,0.9101569605150316,False
RPS6,211690_at,0.03971261825243245,-0.2860532523804382,0.2045496000111887,False
RPS6KA1,203379_at,0.4562896826252667,-0.06991996073952755,0.7083886990830361,False
RPS6KA2,204906_at,0.10165448499360236,-0.18072359276687244,0.33763107603404996,False
RPS6KA3,203843_at,0.30315765609080997,-0.1293449878667996,0.5830035428213963,False
RPS6KA4,204632_at,0.7433900348797708,-0.057625055615295295,0.8842662759422374,False
RPS6KA5,204633_s_at,0.05026044924809726,0.2666496732257544,0.23192246647242723,False
RPS6KA6,220737_at,0.0290919520040879,-0.31113422557140424,0.17167968402358125,False
RPS6KB1,211578_s_at,0.3953059184678597,0.18880354767440544,0.6590949828547245,False
RPS6KB2,203777_s_at,0.2431458702318401,0.26118670970034774,0.525249803801023,False
RPS6KC1,218909_at,0.29859834739975305,0.2149975883363915,0.5790786489192087,False
RPS7,213941_x_at,0.24638744381973018,0.1382389207094814,0.5286203938604899,False
RPS8,214089_at,0.7527740294406814,-0.050979507660152024,0.8885358842515494,False
RPS8 /// SNORD38B /// SNORD55,200858_s_at,0.07828008365123613,0.2395800895581086,0.29447163029158097,False
RPS9,217747_s_at,0.9070518385686697,-0.02361282597641612,0.9618857373622139,False
RPSA /// RPSAP19 /// RPSAP58 /// RPSAP9 /// SNORA6 /// SNORA62,213801_x_at,0.10534005409598211,0.20856662745204524,0.34347269906654515,False
RPUSD2,221940_at,0.4671135122015785,0.11365157313159724,0.7161614416119289,False
RQCD1,213098_at,0.09883387045828994,0.38171659537751346,0.33242492610144525,False
RRAD,204802_at,0.14363189970582318,-0.21200905321744212,0.40636684946473095,False
RRAGA,201628_s_at,0.2647826665454226,0.17083182515588113,0.5480356825777124,False
RRAGB,205540_s_at,0.3202107746800296,-0.15816417403458694,0.5990476611699354,False
RRAGC,218088_s_at,0.0010616375562188746,-0.3964306664009438,0.019730166526459703,True
RRAGD,221524_s_at,0.00022707402077328705,-0.6175976010755173,0.006296544566151989,True
RRAS,212647_at,0.00016181805241335476,-0.6417424770710767,0.0048141410706632635,True
RRAS2,212590_at,5.6964099306259205e-05,-0.5115236500774643,0.0020714078368614555,True
RRBP1,201204_s_at,0.1457773943415938,-0.2364594121147885,0.4087526963777192,False
RREB1,203704_s_at,0.22616845938376623,-0.19639709708092212,0.5066564572683686,False
RRH,208314_at,0.8079983593429243,0.028737986135784155,0.9148400596484603,False
RRM1,201477_s_at,0.34834850774187687,0.12450933506923079,0.6229050757019022,False
RRM2,201890_at,5.516402308858933e-08,1.471792694929995,6.271530237158347e-06,True
RRN3,222204_s_at,0.8123315400973138,-0.0695809819587847,0.917182562331659,False
RRN3 /// RRN3P1 /// RRN3P2,216902_s_at,0.9785346972746545,-0.005110807045831223,0.9914721164993051,False
RRN3P1,216908_x_at,0.0001751384194674436,-0.7051766090276921,0.0050821147188743745,True
RRNAD1,218914_at,0.5680041371647857,-0.07864248428491116,0.7837592603332371,False
RRP1,218758_s_at,0.034636910485444705,-0.37778314280999137,0.18991493020353453,False
RRP12,216360_x_at,0.11171931664090953,-0.1762067685156481,0.3543998228236117,False
RRP15,219037_at,0.04186475520676645,0.3142268967695756,0.21004309562422677,False
RRP1B,212846_at,0.2574805509320226,0.13234719121555827,0.5409616364716443,False
RRP7A,202937_x_at,0.1965552616457245,-0.20937797396642122,0.471403854331344,False
RRP7A /// RRP7B,214828_s_at,0.12887186296224148,0.22595624199037534,0.38365420472780587,False
RRP8,203171_s_at,0.27309928778856307,-0.13594120352077788,0.5568570054369717,False
RRP9,204133_at,0.25824609873540594,0.16112698632531242,0.5415997946466871,False
RRS1,209567_at,0.16353398584517578,0.24260047674599328,0.4319103717657997,False
RS1,216937_s_at,0.20658917243410224,-0.1711760861749152,0.483654815018817,False
RSAD1,218307_at,0.9164079718584865,0.018159421209659854,0.9656438348278908,False
RSAD2,213797_at,0.0022960513723543075,0.6449866096973533,0.03454619360578733,True
RSBN1,213694_at,0.19997279637895352,0.23410283570521884,0.47584385766021525,False
RSF1,218166_s_at,0.945889544334119,0.010905174632835468,0.9770202198225543,False
RSG1,220963_s_at,0.6712966453292692,0.0954171236126653,0.8433361634277619,False
RSL1D1,212018_s_at,0.1965954796284895,-0.2813406504332754,0.471403854331344,False
RSL24D1,217915_s_at,0.3641255997377686,0.114941388201931,0.6346848200059995,False
RSPH6A,220965_s_at,0.17001800534215286,-0.23761559187643577,0.44046706885910836,False
RSRC1,219507_at,0.5233736487276051,-0.07700305266641827,0.7551369473321176,False
RSRC2,202301_s_at,0.35483897127790454,-0.1263109483886673,0.6279875260155378,False
RSU1,201980_s_at,0.04410622789738359,-0.4885481854659286,0.21605167646458528,False
RTCA,203594_at,0.13640623691387083,0.371560110164209,0.3955159631947669,False
RTCB,200042_at,0.6824593512957613,-0.03728656961140686,0.8499464411426028,False
RTDR1,220105_at,0.04906317121885114,-0.25524880198749944,0.2285750876583023,False
RTEL1,213829_x_at,0.16627038692633941,-0.237071951361024,0.4352170835051828,False
RTEL1 /// RTEL1-TNFRSF6B,216325_x_at,0.1493082917548832,-0.21608084546652861,0.41411957495320667,False
RTEL1-TNFRSF6B /// TNFRSF6B,206467_x_at,0.034592204147379665,-0.4440678395678326,0.18988874010700094,False
RTF1,212302_at,0.870921154928602,-0.0210628856315207,0.944524469727179,False
RTFDC1,217737_x_at,0.22269466297316098,-0.15986900995402742,0.503582826773995,False
RTN1,210222_s_at,0.0002631831036919668,-0.6099601581417406,0.0070998899510509635,True
RTN2,204217_s_at,0.22089763021065728,0.22202199427090363,0.5011976269202807,False
RTN3,219549_s_at,7.261486091071582e-06,-0.7577208323028071,0.00037111856552144053,True
RTN4,214629_x_at,0.00962417547378738,-0.329776254158503,0.08843525859068213,False
RTP4,219684_at,0.690823734288613,0.06351923041888696,0.8546791000584734,False
RUFY1,218243_at,0.15504165257846567,-0.16273211906140617,0.42119957132924524,False
RUFY2,219957_at,0.6922016741938244,0.06269282706710833,0.8555322291911492,False
RUFY3,210251_s_at,0.051880481020162135,0.2540238244262074,0.23609812608205175,False
RUNDC3A,213439_x_at,0.5369240888033735,-0.08378817609726497,0.7643930150016338,False
RUNDC3B,215321_at,0.2731257332395914,-0.242673045729207,0.5568570054369717,False
RUNX1-IT1,220918_at,0.10125830717237123,-0.19948876845759766,0.33691785257905754,False
RUNX1T1,205529_s_at,0.0075756319413292725,-0.33188925034727923,0.07591068434417111,False
RUNX2,221282_x_at,0.06017804946548229,0.2988243034521165,0.25461398393757034,False
RUNX3,204197_s_at,0.25090747123883256,0.17653680365088498,0.5347141527940805,False
RUSC1,206949_s_at,0.07955045027062695,-0.20472797095521145,0.29737980857280966,False
RUSC2,213066_at,0.009468975562098551,-0.34399977300373763,0.08744184933702528,False
RUVBL1,201614_s_at,0.021075846583178563,0.5464975839373487,0.14235619563897178,False
RUVBL2,201459_at,0.4394961359596803,0.1263923002711449,0.6948973538329923,False
RWDD1,219598_s_at,0.1810169734435168,-0.1532180862110959,0.4532348739290798,False
RWDD2A,213555_at,0.6936405788123076,-0.07859493691914565,0.8559475028410015,False
RWDD2B,218377_s_at,0.0016178973102114146,-0.35627037278044327,0.026899493664455237,True
RWDD3,205087_at,0.2099493014301076,0.253812950914277,0.48691718190748207,False
RXFP3,221066_at,0.3190524366999487,-0.18265678194291102,0.5981864069823271,False
RXRA,202449_s_at,1.9913774601448776e-05,-0.5646882601032814,0.0008616284261050157,True
RXRB,215099_s_at,0.034302689098802325,-0.2679879739139288,0.18883597680401526,False
RXRG,205954_at,0.841637696401909,0.030458043837811033,0.9305454395615629,False
RYBP,201845_s_at,0.006769159501827928,0.6843017286987614,0.07015682845545661,False
RYK,214172_x_at,0.08977238397265788,-0.17089899356995808,0.3159828604484331,False
RYR1,205485_at,0.5043644722311181,0.1601465133874136,0.7420278314225541,False
RYR2,207557_s_at,0.3039472745983602,-0.14617981943799663,0.5835543371756966,False
RYR3,206306_at,0.12920637667498291,-0.18719595030699487,0.3841368500932147,False
S100A1,205334_at,0.8270368857315549,0.044986380159469874,0.9239841025197411,False
S100A10,200872_at,0.0056657898570754385,-0.4997509385943175,0.06278010710353654,False
S100A11,200660_at,0.029015766125918233,0.437291689216897,0.1714554008442949,False
S100A11P1 /// S100A11P1,208540_x_at,0.1932335504548773,-0.16288003137763774,0.4677192271112352,False
S100A12,205863_at,0.00010604091737080045,-0.9779625739517837,0.0034245069011210817,True
S100A13,202598_at,0.10290915266764998,-0.21481552261805525,0.33913631438918795,False
S100A14,218677_at,3.5227059001009707e-09,1.1530299379950915,5.946701179693177e-07,True
S100A2,204268_at,0.3196523986877329,-0.12567080572235234,0.5986182323934796,False
S100A3,206027_at,0.3289873460965914,-0.20908494955502022,0.6060100159165808,False
S100A4,203186_s_at,0.0003537111574397666,-1.3700892993407567,0.008885846359898895,True
S100A5,207763_at,0.04734709221061731,-0.23280529507757386,0.22447829696041974,False
S100A6,217728_at,0.018999733330989813,-0.4911115440975937,0.13393579810643655,False
S100A7,205916_at,0.025543176198822824,0.6617452708920784,0.15894403664852527,False
S100A8,214370_at,0.3023661202011284,-0.14357764068381407,0.5822650957294926,False
S100A9,203535_at,0.49886050534721627,0.1765615908248943,0.7375421770672134,False
S100B,209686_at,1.3946807547786023e-11,-1.5754057284674454,5.650485683405745e-09,True
S100G,207885_at,0.21412470203701692,-0.15475443211267415,0.49275438763718354,False
S100P,204351_at,3.278506178656479e-05,1.073917347944814,0.001304552735339327,True
S100PBP,218370_s_at,0.7514430666255756,0.0373501295730847,0.8878263973286161,False
S1PR1,204642_at,1.7047720871524505e-06,-1.13810345490454,0.00010884652268773083,True
S1PR2,208537_at,0.04795657707742617,-0.2306485723641858,0.22580510566082743,False
S1PR4,206437_at,0.15180126953770426,-0.22319375000624753,0.4166261471989979,False
S1PR5,221417_x_at,0.7959982728786603,-0.04578091707626797,0.9097881367744761,False
SAA1 /// SAA2,214456_x_at,1.48702643159351e-13,-3.461586182736518,1.6567704987599092e-10,True
SAA1 /// SAA2 /// SAA2-SAA4,208607_s_at,1.0640396532554369e-07,-2.1841447162674816,1.0876144767656376e-05,True
SAA2-SAA4 /// SAA4,207096_at,0.036093511658351715,-0.2639572188022523,0.19394061255921177,False
SAA3P,222226_at,0.004708099112731487,-0.6267565373956794,0.05613366657791978,False
SAC3D1,205449_at,0.940816536760388,0.009743973170673215,0.9754044504237058,False
SACM1L,202797_at,0.3062928284028337,-0.14432886192852656,0.5860403912112114,False
SACS,213262_at,0.216942003737296,0.2222808230764315,0.4961496777180674,False
SAE1,217946_s_at,0.5015856980658052,0.14174180211500875,0.7400753583714708,False
SAFB,213635_s_at,0.036824980981173885,-0.2943785279978677,0.19618500042001855,False
SAFB2,32099_at,0.16703436930228843,0.2774500937002653,0.43632430143583534,False
SAG,206671_at,0.41745268686445924,0.14424166659541626,0.6761228537142568,False
SAGE1,220793_at,0.8255299749307963,0.03385519772834655,0.9235073322638303,False
SALL1,206893_at,0.7137623150901367,-0.07887690983890217,0.8658953433772602,False
SALL2,213283_s_at,0.5281757660594696,-0.07686579702815699,0.7584804147130992,False
SAMD14,213866_at,0.16661921650068084,0.2676613235151635,0.4359036864784204,False
SAMD4A,212845_at,1.600008440744872e-08,-0.8430987201388689,2.1096442653915965e-06,True
SAMD4B,220457_at,0.5334109917849224,-0.10585278904679196,0.7618740548646513,False
SAMD9,219691_at,0.5627134542829368,0.129076432722127,0.78047840086446,False
SAMHD1,204502_at,0.14702357629027196,-0.30756351946535965,0.410674515352332,False
SAMM50,201569_s_at,0.03502746259671208,-0.709696942942621,0.19130071423573397,False
SAMSN1,220330_s_at,0.569257563248837,0.11826174896497932,0.7845733601086279,False
SAP130,220367_s_at,0.5693728764671104,-0.06534525394046575,0.7845733601086279,False
SAP18,208740_at,2.14933616354815e-05,-0.7975321230208205,0.0009128399693871414,True
SAP30,204900_x_at,0.004997637777722599,0.7478824540108961,0.058091999270210054,False
SAP30BP,217965_s_at,0.9792119441970655,-0.0047816113816256944,0.9917180143870198,False
SAP30L,219129_s_at,0.4341461574405655,-0.11307118269667438,0.6909069294563721,False
SAR1A,201542_at,0.00783119446231898,-0.39979707366232553,0.07747163935658412,False
SAR1B,218254_s_at,0.18613985259611207,0.3240477660532388,0.4588223822344209,False
SARAF,200847_s_at,0.4276794614155909,0.10533108386691836,0.6846989121942745,False
SARDH,210862_s_at,0.009834502981326603,-0.28304671013275495,0.08962872389893689,False
SARM1,213257_at,0.7486190643636568,-0.04838255911781175,0.8867392251738003,False
SARS,200802_at,0.27996775484792935,-0.21352590231304092,0.5630434549888457,False
SARS2,218702_at,0.4392506978211651,0.0963781002696269,0.6947631530060351,False
SART1,200051_at,0.06057231126118035,-0.2807616399685573,0.2556400125252495,False
SART3,209127_s_at,0.0020921440179541835,0.37718331429896956,0.0322401418755692,True
SASH1,213236_at,1.0815659231926311e-07,-1.2160602436157024,1.0915201723672017e-05,True
SASH3,204923_at,0.11532648424053472,-0.13899081579947214,0.3606274976354873,False
SAT1,213988_s_at,0.19257119368769646,0.34898649906583046,0.4669275200155539,False
SAT1 /// ZSWIM8,210593_at,0.274137771347073,-0.1893210681724451,0.5580169872044238,False
SATB1,203408_s_at,0.8574644650069358,-0.022692697342802326,0.9379313434887422,False
SATB2,215591_at,0.08329847171052374,-0.2865872112902368,0.304000139719984,False
SAV1,218276_s_at,0.024238901168088856,-0.37527450659906414,0.15403453608676143,False
SAYSD1,218784_s_at,0.44077418621107933,-0.11367351781830504,0.6960365099101042,False
SBF1,39835_at,0.022351830844190172,-0.26901638832536445,0.14697453890101034,False
SBNO1,216162_at,0.29625315390856855,-0.1697779649874196,0.5774500549811611,False
SBNO2,215760_s_at,0.34364693014745173,-0.1458481240520051,0.6192870638476076,False
SBSPON,214725_at,0.2004543160825815,-0.21654749987673583,0.47619653787507077,False
SC5D,215064_at,0.015701853782794418,-0.29073178195746685,0.11994666021323554,False
SCAF11,209376_x_at,0.16448867389765412,0.25874924877226135,0.43335317101695753,False
SCAF4,222310_at,0.8085300156982597,-0.03197519379791203,0.915025202580976,False
SCAF8,203250_at,0.9843342435977294,-0.004536902432121792,0.9942122445885729,False
SCAI,214997_at,0.15717342030213916,-0.3922272677030616,0.4239995494547122,False
SCAMP1,212417_at,0.0028202649702063726,0.5115380099256761,0.04005351455137578,True
SCAMP2,218143_s_at,0.029773288908287926,-0.2813777674288165,0.17398383297432993,False
SCAMP3,201771_at,0.9859657509108655,-0.0033694987931340847,0.9947520043460975,False
SCAMP4,213244_at,0.7227517872972009,-0.04858822868228163,0.8724310983934739,False
SCAMP5,212699_at,0.6801883701834601,-0.0886914771508387,0.8485375509819285,False
SCAND1,218206_x_at,0.9220591205127313,-0.01268442744278353,0.9678526745877718,False
SCAND2P,222177_s_at,0.08313550344305608,-0.29262850822464337,0.3039390358033829,False
SCAP,212329_at,0.7467888260249518,0.056170501663494576,0.8858973280618612,False
SCAPER,215848_at,0.0030000267247016193,-0.47419022468696603,0.04183328880258209,True
SCARA3,219416_at,0.133699217258608,0.3071068358348157,0.39179637798179406,False
SCARB1,201819_at,0.016086755371361526,-0.28262809261671507,0.1216196346619535,False
SCARB2,215754_at,0.11478007679430616,-0.1506557142829994,0.3594721646110364,False
SCARF1,206995_x_at,0.32550835482962304,-0.13294357671689738,0.6029414794447577,False
SCCPDH,201825_s_at,0.04253369484935409,0.44892086762770855,0.21155766123396366,False
SCD,200831_s_at,0.00020933156882775727,-0.584892744079065,0.005911958616209018,True
SCD5,220232_at,0.6862480055075073,0.05961156736123563,0.8525207284787749,False
SCEL,206884_s_at,0.8838895021173996,-0.028466483617454408,0.9506777182792249,False
SCFD1,215548_s_at,0.9752352238446967,-0.005827401738800475,0.9898197584792995,False
SCG2,204035_at,0.7731773774644115,-0.04047101293448918,0.8984929099474513,False
SCG3,219196_at,0.9349978486999193,0.01553756529808581,0.9729409294190857,False
SCG5,203889_at,0.1615585189977919,0.2075270034852572,0.4298004392105774,False
SCGB1A1,205725_at,0.008924777505471328,-0.49522880349200626,0.0842866639054082,False
SCGB1D1,207910_at,0.02618662542536145,-0.44584353577770575,0.16095157385085068,False
SCGB1D2,206799_at,0.04241351133008753,0.46085952824122867,0.21108400174458875,False
SCGB2A1,205979_at,0.11633572324809238,0.35130672461624357,0.36276363296071124,False
SCGB2A2,206378_at,0.0004576976273652094,1.0788527702147857,0.0107469717919694,True
SCGN,205697_at,0.14281996586402665,0.2605496071938269,0.40515051551217135,False
SCIN,222272_x_at,0.5157931641898421,-0.082576285333535,0.7493765172720257,False
SCLY,219808_at,0.06350748955830451,-0.23148029061213382,0.2618348033561954,False
SCMH1,221216_s_at,0.3732171802409331,-0.13058502620906864,0.6418459849740458,False
SCML1,218793_s_at,0.21026809227055876,-0.2802148480511981,0.4874772009750792,False
SCML2,206147_x_at,0.2060534214515828,-0.20019365150096036,0.48318031619265245,False
SCN10A,208578_at,0.5433206509908628,-0.062272506033494324,0.7683938858866081,False
SCN11A,210853_at,0.6255430830065518,0.08325555493582115,0.8180264786875076,False
SCN1A,210383_at,0.018775228918313507,-0.4849484273594893,0.1329672866667653,False
SCN1B,205508_at,0.3461517246329462,-0.17027577646782355,0.621138579481071,False
SCN2A,206381_at,0.10344813774501302,-0.1941739934779534,0.34019109406318254,False
SCN2B,210363_s_at,0.006595827389736921,-0.30818757216234527,0.06900226372089568,False
SCN3A,210432_s_at,0.4072618262345009,-0.0896865147017234,0.6677453921200139,False
SCN3B,204722_at,0.18384484355042605,-0.18583345604095403,0.4562439747003167,False
SCN4A,206981_at,0.03293321130843661,-0.26099101044621076,0.18384573139664087,False
SCN5A,207413_s_at,0.14717585050378718,-0.14498982822345496,0.4107614575120102,False
SCN7A,207864_at,0.7679453493799255,0.07032125580794268,0.8959013706134493,False
SCN8A,207049_at,0.5455233555474142,-0.08207832746467769,0.7701807457327629,False
SCN9A,206950_at,0.8455570070699476,-0.026727212943466583,0.9317068577845012,False
SCNM1 /// TNFAIP8L2-SCNM1,218672_at,0.17314939358665737,-0.15977114491042332,0.44456084041312427,False
SCNN1A,203453_at,0.0031125696607449574,0.6705015760141784,0.04296674198117996,True
SCNN1B,205464_at,0.7811992034961295,-0.05474666408944806,0.9019327714963103,False
SCNN1D,208458_at,0.8992559762632464,-0.023884678047071617,0.957479019451162,False
SCNN1G,207295_at,0.15221125690307036,-0.15805027997998522,0.4171817792358979,False
SCO2,205241_at,0.07351004235552794,0.4344894148766354,0.28469025331183123,False
SCP2,211733_x_at,0.8424824871098027,-0.025583216233352246,0.9308790231699178,False
SCPEP1,218217_at,0.8059734011448855,0.04652993164833319,0.9139232251646981,False
SCRG1,205475_at,0.18379921699299007,-0.14847940661026016,0.45618154959398505,False
SCRIB,212556_at,0.007039913157968628,0.6198122966196067,0.07242400041505768,False
SCRN1,201462_at,0.36366555597659744,-0.18340043295081365,0.6345109529758134,False
SCRN3,219234_x_at,0.4586709038280399,-0.09482254280151459,0.7095329088854665,False
SCRT1,221026_s_at,0.16702611722255956,-0.35654994425892106,0.43632430143583534,False
SCT,221198_at,0.23478984026934993,-0.1616953181993619,0.5167231615527826,False
SCTR,210382_at,0.06810683650462801,-0.2916257341998518,0.27256189616246873,False
SCUBE2,219197_s_at,0.26931107240422386,0.30804901549314145,0.5533156431267962,False
SCUBE3,217600_at,0.6066070575216841,-0.06391205724546722,0.8084863747002557,False
SCYL2,221220_s_at,0.009935964152682615,-0.38226388640969766,0.09003613366183962,False
SCYL3,41329_at,0.01603978176002212,0.36003645066271694,0.12136314327965125,False
SDAD1,218607_s_at,0.20453137495490942,-0.1410441358588681,0.4811118577135276,False
SDC1,201286_at,2.2034739978200399e-13,2.03949850299667,2.2817781636108824e-10,True
SDC2,212158_at,0.0017557108965959225,-0.7460095502302355,0.028584835197151222,True
SDC3,202898_at,0.02620027344239641,-0.3116931836489911,0.1609651759351859,False
SDC4,202071_at,7.017181077750993e-08,0.9066629576474696,7.553808983358713e-06,True
SDCBP,200958_s_at,0.014933541644638462,-0.301237415159779,0.11634288585416722,False
SDCCAG3,218427_at,0.6191667808245209,0.06429105768662957,0.8151216583195043,False
SDF2,203090_at,0.4126080034452434,0.12127610346145445,0.6717919144213327,False
SDF2L1,218681_s_at,0.005913851167379642,0.8759815119330483,0.06463214458977252,False
SDF4,217855_x_at,0.4623168889790983,-0.11365225275883795,0.7124372614727471,False
SDHA,201093_x_at,0.8479447598652335,0.03282245538638229,0.9328438945483584,False
SDHAF1,44669_at,0.25892578725255316,-0.2383922411502457,0.5420050086753069,False
SDHAP1 /// SDHAP2,222021_x_at,0.6042889609355288,-0.07331931571186168,0.8068894365128468,False
SDHB,202675_at,0.1395502841772687,-0.21313768402641564,0.3999358085637292,False
SDHC,215088_s_at,0.6489195551716865,-0.05656424940643667,0.8310750300529163,False
SDHD,202026_at,0.16881334164493078,-0.19480562353292719,0.4384739120962808,False
SDK2,220628_s_at,0.0972878036962835,0.2805284260901173,0.32996409889867356,False
SDPR,218711_s_at,6.639421521961768e-07,-0.9075132695966843,4.981354537840878e-05,True
SDR39U1,213398_s_at,0.702681922198469,0.07822390617737085,0.8598828699021801,False
SDS,205695_at,0.39576598168082877,-0.0903239681134913,0.6594521326399392,False
SEBOX /// VTN,204534_at,0.1869366500822604,-0.35846411830417324,0.45981999931372214,False
SEC11A,216274_s_at,0.7431483954901548,-0.045131098958599125,0.884026035485112,False
SEC13,207707_s_at,0.41227446652429145,0.1784967146590919,0.6717318597872189,False
SEC14L1,202084_s_at,0.062000259648725166,-0.35140820744805623,0.2589600348177213,False
SEC14L1P1,217667_at,0.04463310093653544,-0.26958449764420234,0.2174375575358153,False
SEC14L2,204541_at,0.24414814482596311,-0.23324523518309093,0.5264518203171024,False
SEC14L3,216346_at,0.17385377793089427,-0.14551567418266043,0.4455415449837972,False
SEC14L4,216402_at,0.007031956330904209,-0.4864017558396281,0.07237555793142655,False
SEC14L5,210169_at,0.2098498392435642,-0.14420894130818773,0.48678783758737676,False
SEC16A,215696_s_at,0.08467920924147335,0.23297688911513603,0.30629232143354324,False
SEC22A,218703_at,0.6401882211782346,0.06617327255648675,0.8256677879639587,False
SEC22B,214257_s_at,0.7254388889070595,0.05067752470042031,0.8739891011446811,False
SEC23A,204344_s_at,0.00900362675787653,-0.3200966848165381,0.08472458405648763,False
SEC23B,210293_s_at,0.004988586438955986,0.41067439371192727,0.058091999270210054,False
SEC23IP,209175_at,0.0007350164802769158,0.6753198954443675,0.015156676849226629,True
SEC24A,212902_at,0.176784728989267,-0.3583119256728535,0.447850627110941,False
SEC24B,202798_at,0.8793771090240505,-0.034118978038756964,0.9488722154076276,False
SEC24C,202361_at,0.6776922129853433,-0.054577309063612134,0.8468670556583973,False
SEC24D,202375_at,7.835081077683202e-05,0.8553934380347066,0.0027068079326203844,True
SEC31A,210616_s_at,0.6078648544860089,-0.08017756961143796,0.8088157774900474,False
SEC31B,209889_at,0.14099920194481777,-0.22082509341871326,0.4018686744803647,False
SEC61A1,217716_s_at,0.07414751751188033,-0.20570816744193188,0.2861498324761395,False
SEC61A2,219499_at,0.0027758393799983895,0.39511890872236854,0.0396926673109966,True
SEC61B,203133_at,0.16231746350381934,0.15978512187299465,0.43048322295353564,False
SEC61G,203484_at,0.05644219883786896,0.36681127420778914,0.24733559817192408,False
SEC62,208943_s_at,0.16148569493356243,-0.25193469037158067,0.4297093074044151,False
SEC63,201915_at,0.14460402752411883,0.25367510485352973,0.407327981409415,False
SECISBP2,218265_at,0.4784170997721843,0.08242102948725538,0.7228974187443942,False
SECISBP2L,212451_at,0.21562970308750462,-0.14058437935053014,0.494278024266934,False
SECTM1,213716_s_at,0.15128870571846678,0.3019963643074135,0.41629615084275073,False
SEH1L,221931_s_at,0.1305193239855318,0.2341188210411449,0.38634134396045566,False
SEL1L,202063_s_at,0.13338852153570382,-0.16574001048181408,0.39134910143253304,False
SEL1L3,212311_at,0.11907917697433033,-0.15602060745709245,0.367366799410014,False
SELE,206211_at,0.1092219157476951,-0.42378636351731735,0.3506904825080533,False
SELENBP1,214433_s_at,0.0005194912194103918,-0.6452132117084162,0.011708850478533145,True
SELL,204563_at,0.9881383729016748,-0.0017885154632040212,0.9955468172683095,False
SELP,206049_at,0.14875876024984097,-0.20020856528386943,0.4130664181356892,False
SELPLG,209879_at,0.7011665288033,-0.06808998904427455,0.8591369175620142,False
SELT,217811_at,0.6149417446184511,-0.09245028539716138,0.812688861593793,False
SEMA3A,206805_at,0.2735794471500139,-0.15329045243571748,0.5573387109932126,False
SEMA3B,203070_at,0.0033518490378896654,-0.5364685559468807,0.04512945746906067,True
SEMA3C,203789_s_at,0.32216282975773064,0.14928198943258764,0.6005136618234271,False
SEMA3D,215643_at,0.7073925360923976,-0.06317874549402624,0.8622642956532225,False
SEMA3E,206941_x_at,0.20994481701224144,0.3474164471005077,0.48691718190748207,False
SEMA3F,206832_s_at,0.0039886378386662265,-0.46967534100648667,0.050743208319646085,False
SEMA3G,219689_at,8.861560863412532e-09,-0.6855576383197057,1.3281462207529176e-06,True
SEMA4A,219259_at,0.005314682913123529,-0.44353198429199026,0.06047616305629893,False
SEMA4C,46665_at,0.02743876810531137,0.36273648843943107,0.16577750064543645,False
SEMA4D,203528_at,0.11615315007221157,0.24522169514131242,0.36234644309941066,False
SEMA4F,208124_s_at,0.006036766481432321,-0.6064209751260616,0.06542825261850309,False
SEMA4G,219194_at,0.2791325699738949,-0.12356588705367066,0.5625281580387692,False
SEMA5A,213169_at,0.11257454991381771,-0.16237444949796043,0.3555207446537383,False
SEMA6A,215028_at,0.10678352552808043,-0.34935948533011896,0.3465570919014253,False
SEMA6B,220778_x_at,0.22967004811592834,-0.2611037111094481,0.5113646764755427,False
SEMA6C,208100_x_at,0.2796806218706287,-0.1962015136976909,0.5628215747442625,False
SEMA6D,220574_at,0.31641456118433775,-0.137506102960824,0.5956651624334947,False
SEMA7A,210083_at,0.3985890427338823,-0.0886065848342934,0.6615835857906219,False
SEMG1,206442_at,0.7676453623636568,-0.05303944719275755,0.8957771580842833,False
SEMG2,216030_s_at,0.8991357619477599,-0.01698422984073744,0.957479019451162,False
SENP2,218122_s_at,0.20815807809678502,-0.17246111430322486,0.48508538529916967,False
SENP3,203871_at,0.016800733978312773,-0.33535156542506606,0.12487350074674566,False
SENP3 /// SENP3-EIF4A1,215113_s_at,0.003209998032558445,-0.3848379951716421,0.04370099738839913,True
SENP5,222110_at,0.1633608297090461,-0.157962920693695,0.4317088909400705,False
